boolean,齿轮箱超速保护模块动作,585
boolean,桨叶调节不一致,586
boolean,桨叶1调桨过慢,587
boolean,轮毂温度高,588
boolean,机组启动次数多,591
boolean,主控给定转矩与变流器测转矩偏差大,593
boolean,电池关桨不到位,594
boolean,变桨系统故障,595
boolean,与变桨系统通讯故障,596
boolean,变桨自主运行,597
boolean,桨叶1跟随故障,598
boolean,桨距角超限,599
boolean,变桨蓄电池容量检测,600
boolean,变桨蓄电池测试蓄电池1容量不足,601
boolean,变桨蓄电池测试蓄电池2容量不足,602
boolean,变桨蓄电池测试蓄电池3容量不足,603
boolean,故障停机蓄电池1容量不足,604
boolean,故障停机蓄电池2容量不足,605
boolean,故障停机蓄电池3容量不足,606
boolean,轮毂蓄电池欠压/过压,607
boolean,变桨系统蓄电池充电循环故障,608
boolean,桨叶1编码器A故障停机,609
boolean,桨叶2编码器A故障停机,610
boolean,桨叶3编码器A故障停机,611
boolean,变桨1速度高,612
boolean,变桨2速度高,613
boolean,变桨3速度高,614
boolean,桨叶1蓄电池电压报警,615
boolean,桨叶2蓄电池电压报警,616
boolean,桨叶3蓄电池电压报警,617
boolean,变桨系统蓄电池充电故障,618
boolean,变桨电机1电流超过最大值,619
boolean,变桨电机2电流超过最大值,620
boolean,变桨电机3电流超过最大值,621
boolean,变桨电机过温,622
boolean,变桨电机风扇过流,623
boolean,旁路动作时间长,624
boolean,桨叶1编码器B故障停机,625
boolean,桨叶2编码器B故障停机,626
boolean,桨叶3编码器B故障停机,627
boolean,变桨电机电流不对称,628
boolean,变桨电机1温度高,629
boolean,变桨电机2温度高,630
boolean,变桨电机3温度高,631
boolean,桨叶1调整失败,632
boolean,桨叶2调整失败,633
boolean,桨叶3调整失败,634
boolean,变桨控制器1故障,635
boolean,变桨控制器2故障,636
boolean,变桨控制器3故障,637
boolean,变桨电机1过载,638
boolean,变桨电机2过载,639
boolean,变桨电机3过载,640
boolean,桨叶1 AB编码器偏差大,641
boolean,桨叶2 AB编码器偏差大,642
boolean,桨叶3 AB编码器偏差大,643
boolean,电池顺桨失败,644
boolean,驱动器顺桨失败,645
boolean,机舱DI232_1模块故障,648
boolean,机舱DI232_2模块故障,649
boolean,机舱DO232模块故障,650
boolean,机舱CNT204R模块故障,651
boolean,机舱AIO288模块故障,652
boolean,变流器侧无并网响应,657
boolean,变流器运行范围外,658
boolean,变流器环境温度高,659
boolean,变流器UPS电源故障,660
boolean,变流器温度低,661
boolean,变流器侧并网反馈丢失,662
boolean,与WP4084振动模块100通讯故障,664
boolean,振动开关动作,665
boolean,振动传感器100系统故障,666
boolean,振动传感器101系统故障,667
boolean,与WP4084振动模块101通讯故障,668
boolean,振动传感器100通道1报警,669
boolean,振动传感器100通道2报警,670
boolean,振动传感器101通道1报警,671
boolean,振动传感器101通道2报警,672
boolean,振动传感器100通道1振动过大,673
boolean,振动传感器100通道2振动过大,674
boolean,振动传感器101通道1振动过大,675
boolean,振动传感器101通道2振动过大,676
boolean,发电机定子绕组过热开关动作,686
boolean,发电机定子绕组温度1高,687
boolean,发电机定子绕组温度1过高,688
boolean,环境温度高,689
boolean,环境温度低,690
boolean,齿轮箱前轴承温度高,691
boolean,齿轮箱前轴承温度过高,692
boolean,齿轮箱后轴承温度高,693
boolean,齿轮箱后轴承温度过高,694
boolean,齿轮油温度高,695
boolean,齿轮油温度低,696
boolean,主轴承温度高,697
boolean,主轴承温度过高,698
boolean,发电机前轴承温度高,699
boolean,发电机前轴承温度过高,700
boolean,机舱温度过高,701
boolean,机舱温度高,702
boolean,机舱温度低,703
boolean,发电机后轴承温度高,704
boolean,发电机后轴承温度过高,705
boolean,发电机定子绕组温度2高,706
boolean,发电机定子绕组温度2过高,707
boolean,发电机定子绕组温度3高,708
boolean,发电机定子绕组温度3过高,709
boolean,齿轮箱散热风扇过载,711
boolean,齿轮箱加热器过载,712
boolean,齿轮油泵过载,713
boolean,齿轮油压力高,714
boolean,齿轮油压力低,715
boolean,齿轮油过滤器堵塞,716
boolean,齿轮油位过低,717
boolean,风速信号检测异常,720
boolean,风速1信号检测异常,721
boolean,风速2信号检测异常,722
boolean,发电机转速信号检测异常,723
boolean,齿轮箱转速信号检测异常,724
boolean,叶轮转速信号检测异常,725
boolean,振动传感器100通道1信号检测异常,726
boolean,振动传感器100通道2信号检测异常,727
boolean,振动传感器101通道1信号检测异常,728
boolean,振动传感器101通道2信号检测异常,729
boolean,风向信号检测异常,730
boolean,变流器测转矩信号检测异常,731
boolean,变流器测转速信号检测异常,732
boolean,环境温度信号检测异常,733
boolean,机舱温度信号检测异常,734
boolean,变流器环境温度信号检测异常,735
boolean,齿轮油泵压力信号检测异常,736
boolean,齿轮油入口压力信号检测异常,737
boolean,液压系统压力信号检测异常,738
boolean,主轴承温度信号检测异常,739
boolean,齿轮油温度信号检测异常,740
boolean,齿轮油入口温度信号检测异常,741
boolean,齿轮箱前轴承温度信号检测异常,742
boolean,齿轮箱后轴承温度信号检测异常,743
boolean,发电机前轴承温度信号检测异常,744
boolean,发电机后轴承温度信号检测异常,745
boolean,发电机定子温度1信号检测异常,746
boolean,发电机定子温度2信号检测异常,747
boolean,发电机定子温度3信号检测异常,748
boolean,温度采集板通信故障,756
boolean,电网电压跌落,757
boolean,看门狗动作,758
boolean,电网频率低持续,759
boolean,电网频率高报警,760
boolean,校验码错误,761
boolean,CF卡内剩余空间不足,762
boolean,桨叶2调桨过慢,763
boolean,桨叶3调桨过慢,764
boolean,桨叶2跟随故障,765
boolean,桨叶3跟随故障,766
boolean,发电机定转子接头过热,767
boolean,桨叶1编码器A故障报警,768
boolean,桨叶2编码器A故障报警,769
boolean,桨叶3编码器A故障报警,770
boolean,桨叶1编码器B故障报警,771
boolean,桨叶2编码器B故障报警,772
boolean,桨叶3编码器B故障报警,773
boolean,B编码器激活时间过长,774
