float,桨叶2蓄电池电压报警,3431
float,桨叶3蓄电池电压报警,3433
float,变桨系统蓄电池充电故障,3435
float,变桨电机1电流超过最大值,3437
float,变桨电机2电流超过最大值,3439
float,变桨电机3电流超过最大值,3441
float,变桨电机过温,3443
float,变桨电机风扇过流,3445
float,旁路动作时间长,3447
float,桨叶1编码器B故障停机,3449
float,桨叶2编码器B故障停机,3451
float,桨叶3编码器B故障停机,3453
float,变桨电机电流不对称,3455
float,变桨电机1温度高,3457
float,变桨电机2温度高,3459
float,变桨电机3温度高,3461
float,桨叶1调整失败,3463
float,桨叶2调整失败,3465
float,桨叶3调整失败,3467
float,变桨控制器1故障,3469
float,变桨控制器2故障,3471
float,变桨控制器3故障,3473
float,变桨电机1过载,3475
float,变桨电机2过载,3477
float,变桨电机3过载,3479
float,桨叶1 AB编码器偏差大,3481
float,桨叶2 AB编码器偏差大,3483
float,桨叶3 AB编码器偏差大,3485
float,电池顺桨失败,3487
float,驱动器顺桨失败,3489
float,机舱DI232_1模块故障,3495
float,机舱DI232_2模块故障,3497
float,机舱DO232模块故障,3499
float,机舱CNT204R模块故障,3501
float,机舱AIO288模块故障,3503
float,变流器侧无并网响应,3513
float,变流器运行范围外,3515
float,变流器环境温度高,3517
float,变流器UPS电源故障,3519
float,变流器温度低,3521
float,变流器侧并网反馈丢失,3523
float,与WP4084振动模块100通讯故障,3527
float,振动开关动作,3529
float,振动传感器100系统故障,3531
float,振动传感器101系统故障,3533
float,与WP4084振动模块101通讯故障,3535
float,振动传感器100通道1报警,3537
float,振动传感器100通道2报警,3539
float,振动传感器101通道1报警,3541
float,振动传感器101通道2报警,3543
float,振动传感器100通道1振动过大,3545
float,振动传感器100通道2振动过大,3547
float,振动传感器101通道1振动过大,3549
float,振动传感器101通道2振动过大,3551
float,发电机定子绕组过热开关动作,3571
float,发电机定子绕组温度1高,3573
float,发电机定子绕组温度1过高,3575
float,环境温度高,3577
float,环境温度低,3579
float,齿轮箱前轴承温度高,3581
float,齿轮箱前轴承温度过高,3583
float,齿轮箱后轴承温度高,3585
float,齿轮箱后轴承温度过高,3587
float,齿轮油温度高,3589
float,齿轮油温度低,3591
float,主轴承温度高,3593
float,主轴承温度过高,3595
float,发电机前轴承温度高,3597
float,发电机前轴承温度过高,3599
float,机舱温度过高,3601
float,机舱温度高,3603
float,机舱温度低,3605
float,发电机后轴承温度高,3607
float,发电机后轴承温度过高,3609
float,发电机定子绕组温度2高,3611
float,发电机定子绕组温度2过高,3613
float,发电机定子绕组温度3高,3615
float,发电机定子绕组温度3过高,3617
float,齿轮箱散热风扇过载,3621
float,齿轮箱加热器过载,3623
float,齿轮油泵过载,3625
float,齿轮油压力高,3627
float,齿轮油压力低,3629
float,齿轮油过滤器堵塞,3631
float,齿轮油位过低,3633
float,风速信号检测异常,3639
float,风速1信号检测异常,3641
float,风速2信号检测异常,3643
float,发电机转速信号检测异常,3645
float,齿轮箱转速信号检测异常,3647
float,叶轮转速信号检测异常,3649
float,振动传感器100通道1信号检测异常,3651
float,振动传感器100通道2信号检测异常,3653
float,振动传感器101通道1信号检测异常,3655
float,振动传感器101通道2信号检测异常,3657
float,风向信号检测异常,3659
float,变流器测转矩信号检测异常,3661
float,变流器测转速信号检测异常,3663
float,环境温度信号检测异常,3665
float,机舱温度信号检测异常,3667
float,变流器环境温度信号检测异常,3669
float,齿轮油泵压力信号检测异常,3671
float,齿轮油入口压力信号检测异常,3673
float,液压系统压力信号检测异常,3675
float,主轴承温度信号检测异常,3677
float,齿轮油温度信号检测异常,3679
float,齿轮油入口温度信号检测异常,3681
float,齿轮箱前轴承温度信号检测异常,3683
float,齿轮箱后轴承温度信号检测异常,3685
float,发电机前轴承温度信号检测异常,3687
float,发电机后轴承温度信号检测异常,3689
float,发电机定子温度1信号检测异常,3691
float,发电机定子温度2信号检测异常,3693
float,发电机定子温度3信号检测异常,3695
float,温度采集板通信故障,3711
float,电网电压跌落,3713
float,看门狗动作,3715
float,电网频率低持续,3717
float,电网频率高报警,3719
float,校验码错误,3721
float,CF卡内剩余空间不足,3723
float,桨叶2调桨过慢,3725
float,桨叶3调桨过慢,3727
float,桨叶2跟随故障,3729
float,桨叶3跟随故障,3731
float,发电机定转子接头过热,3733
float,桨叶1编码器A故障报警,3735
float,桨叶2编码器A故障报警,3737
float,桨叶3编码器A故障报警,3739
float,桨叶1编码器B故障报警,3741
float,桨叶2编码器B故障报警,3743
float,桨叶3编码器B故障报警,3745
float,B编码器激活时间过长,3747
